loan_amnt,total_pymnt,total_rec_int,term,int_rate,installment,home_ownership,annual_inc,verification_status,purpose,loan_status
0.1282051282051282,0.14409505022536748,0.07145902314939818,0.0,0.18092621664050237,0.1115664087417145,0.0,0.06088454910970706,0.5,0.5,1
0.5044871794871795,0.08077914201410129,0.06533558811408433,1.0,0.9999999999999999,0.4482555398396983,1.0,0.12406662837449742,1.0,0.30000000000000004,0
0.6153846153846153,0.11416983441947297,0.24618084667964588,0.0,0.38186813186813184,0.5787087112072551,1.0,0.058012636415852956,1.0,0.30000000000000004,0
0.061538461538461535,0.07810883889830683,0.020466398556182413,0.0,0.07967032967032969,0.05064897246027123,0.0,0.07726593911545089,0.5,0.6000000000000001,1
0.06025641025641026,0.01757357912921969,0.024375790475919795,0.0,0.6491365777080064,0.06601353412652189,1.0,0.07380815623205055,0.0,0.30000000000000004,0
0.10256410256410256,0.007983043635907969,0.030352854239793094,0.0,0.8422291993720564,0.11859001026153035,0.0,0.02642159678345778,1.0,0.30000000000000004,0
0.48974358974358967,0.4807920077378322,0.2132117835978911,0.0,0.16169544740973316,0.4234545303269823,1.0,0.1183228029867892,0.5,0.5,1
0.7435897435897435,0.7444100727865444,0.4861515724253578,1.0,0.2864992150706437,0.4466192417561084,0.5,0.20807007466973004,0.0,0.30000000000000004,1
0.1282051282051282,0.01481443799994677,0.05076098850346033,0.0,0.7664835164835165,0.14254513686662784,0.0,0.08385985066053991,0.5,0.30000000000000004,0
0.3589743589743589,0.37356644501192354,0.25470732851113415,0.0,0.5537676609105181,0.36093546329422854,1.0,0.08816771970132108,1.0,0.30000000000000004,1
0.8717948717948717,0.8755412003158374,0.6111952706447442,0.0,0.4199372056514914,0.8307679507446543,0.0,0.2820218265364733,0.0,0.5,1
0.282051282051282,0.27207091846898473,0.03428924668533019,0.0,0.38186813186813184,0.2660717752447514,0.0,0.2102240091901206,0.0,0.6000000000000001,1
0.23076923076923075,0.055119932365731976,0.04229845528570819,0.0,0.16169544740973316,0.19936489447264055,1.0,0.06950028719126938,0.5,0.2,0
0.282051282051282,0.26761782247354626,0.0059131151501371345,0.0,0.38186813186813184,0.2660717752447514,0.0,0.0565766800689259,1.0,0.30000000000000004,1
0.423076923076923,0.40536573328648695,0.10206767184413591,0.0,0.054945054945054944,0.3505352636103946,1.0,0.23176335439402643,0.0,0.5,1
0.4871794871794871,0.05069687659327241,0.16049538859440948,1.0,0.3437990580847724,0.30065590592672714,1.0,0.030729465824238942,1.0,0.2,0
0.23076923076923075,0.23617909083831556,0.0898705395841919,0.0,0.32456828885400313,0.2130446237901101,1.0,0.08098793796668581,1.0,0.30000000000000004,0
0.6153846153846153,0.6020246166821798,0.28939305660162856,0.0,0.18092621664050237,0.5361510941010067,1.0,0.2073520964962665,0.0,0.2,1
0.3589743589743589,0.33475787029921567,0.007415197032784323,1.0,0.6491365777080064,0.2638461325124109,0.0,0.07668006892590465,0.5,0.30000000000000004,1
0.0641025641025641,0.07857107251670095,0.009201494976481121,0.0,0.029827315541601285,0.05139085337105139,0.0,0.0350373348650201,0.0,0.30000000000000004,1
0.282051282051282,0.2737372567030998,0.04490755872614362,0.0,0.054945054945054944,0.2332903458413068,1.0,0.1266513497989661,0.0,0.30000000000000004,1
0.4871794871794871,0.09551418668701755,0.24230982392815018,0.0,0.5156985871271585,0.4819521868153202,1.0,0.1369902354968409,1.0,0.1,0
0.7435897435897435,0.72190447494401,0.34274325342125084,1.0,0.2864992150706437,0.4466192417561084,0.5,0.11975875933371626,0.0,0.5,1
0.3589743589743589,0.3512228061944224,0.11233071380863734,0.0,0.26177394034536894,0.3228291316526611,1.0,0.13368753589890867,1.0,0.30000000000000004,1
0.1358974358974359,0.1496795696016622,0.0644118859156731,0.0,0.3437990580847724,0.12693097040796517,0.0,0.05083285468121769,0.5,0.30000000000000004,1
0.23076923076923075,0.04102917792256589,0.12068240276258012,0.0,0.6491365777080064,0.24174224145103584,0.0,0.0734922458357266,0.5,0.0,0
0.4871794871794871,0.012731478240214386,0.016224473845016983,0.0,0.07967032967032969,0.40781956346895193,1.0,0.12406662837449742,1.0,0.30000000000000004,0
0.9999999999999999,0.9200489176138633,0.18426437777998836,0.0,0.0,0.8125676012979449,1.0,0.194428489373923,0.0,0.2,1
0.43589743589743585,0.08481504380980545,0.11418664468729128,1.0,0.5156985871271585,0.29746651135701807,0.5,0.04939689833429063,0.0,0.30000000000000004,0
0.9999999999999999,0.9206426788370983,0.1880487146328639,1.0,0.26177394034536894,0.5941356740716088,1.0,0.19155657668006892,1.0,0.30000000000000004,1
0.7435897435897435,0.17926656419541775,0.5325683184356749,0.0,0.6903453689167974,0.7815819397065756,0.0,0.1427340608845491,0.0,0.30000000000000004,0
0.45641025641025634,0.10152287885045114,0.2283036564396254,0.0,0.4199372056514914,0.43582383448428874,0.5,0.11688684663986215,0.5,0.5,0
0.3589743589743589,0.06782063454097387,0.03908539271554236,0.0,0.26177394034536894,0.3228291316526611,0.5,0.04078116025272832,0.0,0.30000000000000004,0
0.4871794871794871,0.07266942587888624,0.23598885873040687,1.0,0.38186813186813184,0.3076725739800871,1.0,0.11688684663986215,1.0,0.5,0
0.8256410256410256,0.1822705757546892,0.3330344327757962,1.0,0.6491365777080064,0.6112890700834789,1.0,0.1427340608845491,1.0,0.1,0
0.8717948717948717,0.8096587628025073,0.1913839901092811,0.0,0.5918367346938775,0.8841764428543695,0.0,0.12406662837449742,0.5,0.30000000000000004,1
0.3846153846153846,0.023526517551761075,0.0544629026986315,0.0,0.38186813186813184,0.36226668885375934,0.0,0.06662837449741528,1.0,0.5,0
0.15384615384615385,0.02959809993492105,0.05037303358012762,0.0,0.21938775510204087,0.13615248079429793,1.0,0.042217116599655366,0.5,0.5,0
0.06666666666666665,0.08233576306334943,0.018979948556892952,0.0,0.07967032967032969,0.05494772166292259,0.5,0.06662837449741528,0.5,0.30000000000000004,1
0.44102564102564096,0.43617938440103926,0.19893987409228497,1.0,0.26177394034536894,0.2580636214881993,0.0,0.06662837449741528,0.0,0.30000000000000004,1
0.23076923076923075,0.06739133073610397,0.13387429123619776,0.0,0.3437990580847724,0.21469478880661177,0.5,0.09534750143595634,0.5,0.30000000000000004,0
0.4871794871794871,0.10519147500115754,0.21277835410479046,0.0,0.3437990580847724,0.45190254319549605,1.0,0.1886846639862148,0.5,0.30000000000000004,0
0.1794871794871795,0.1884715885118683,0.07001520555926616,0.0,0.07967032967032969,0.14962420611809082,1.0,0.07237219988512349,0.5,0.5,1
0.282051282051282,0.058242141855694866,0.15663715556566102,0.0,0.5537676609105181,0.2842443908256372,0.5,0.1456059735784032,0.0,0.5,0
0.05128205128205127,0.06754423144208332,0.009991615626199038,0.0,0.10400313971742545,0.04263388523726321,0.0,0.12406662837449742,0.5,0.8,1
0.15897435897435896,0.1673499184480226,0.0491125353493726,0.0,0.10400313971742545,0.13382976953157502,0.0,0.06232050545663412,0.5,0.5,1
0.05641025641025641,0.07078375506772873,0.0022126220352712135,0.0,0.10400313971742545,0.046974235238649915,1.0,0.11688684663986215,0.5,0.2,1
0.43589743589743585,0.06696024281152553,0.13617359917008912,0.0,0.32456828885400313,0.4014962420611809,0.0,0.2582811602527283,0.5,0.30000000000000004,0
0.4871794871794871,0.07056282653301556,0.22256391308672854,1.0,0.38186813186813184,0.3076725739800871,0.0,0.059448592762780014,1.0,0.30000000000000004,0
0.18974358974358974,0.02360769499850011,0.020383975898478023,0.0,0.07967032967032969,0.1582286379898494,0.5,0.07380815623205055,0.5,0.30000000000000004,0
0.6923076923076923,0.6869052165044573,0.4039392346061476,0.0,0.38186813186813184,0.6508514296807831,1.0,0.1046812176909822,0.0,0.2,1
0.4262820512820512,0.42044748200642157,0.1804061447512399,0.0,0.38186813186813184,0.40135063926560727,0.0,0.05514072372199885,0.0,0.30000000000000004,1
0.4871794871794871,0.5236188400978055,0.2197089627534852,1.0,0.728414442700157,0.3753709404553901,1.0,0.06950028719126938,0.0,0.30000000000000004,0
0.4871794871794871,0.5110269139526206,0.42008412795407074,1.0,0.6491365777080064,0.3592991652106387,1.0,0.06950028719126938,1.0,0.30000000000000004,1
0.7435897435897435,0.6685110950987405,0.0025124699796785516,1.0,0.16169544740973316,0.41362980835898716,1.0,0.17780729465824238,0.5,0.0,1
0.282051282051282,0.27599018807098624,0.05926331196975941,1.0,0.16169544740973316,0.15194691738081373,1.0,0.09821941412981046,0.5,0.30000000000000004,1
0.35128205128205126,0.3363843701831593,0.06041154485639984,0.0,0.21938775510204087,0.3106886318883989,1.0,0.15278575531303848,0.0,0.5,1
0.4871794871794871,0.08120264742991838,0.07940286205573477,1.0,0.5003924646781789,0.33007460409906536,1.0,0.12406662837449742,0.0,0.2,0
0.23076923076923075,0.013733707486492474,0.027098580340775058,0.0,0.26177394034536894,0.20771278808553126,1.0,0.08529580700746697,0.5,0.30000000000000004,0
0.14358974358974358,0.02662865569500278,0.03321633105486791,0.0,0.07967032967032969,0.11949829436725184,0.0,0.19586444572085007,0.5,0.9,0
0.3846153846153846,0.3911364212892463,0.22455768875499157,0.0,0.4199372056514914,0.3675638572260588,1.0,0.08098793796668581,1.0,0.5,1
0.282051282051282,0.04525977178146561,0.10064517045858262,0.0,0.38186813186813184,0.2660717752447514,0.0,0.08968265364732912,0.0,0.30000000000000004,0
0.8326923076923076,0.7869733132171446,0.2635450269294718,1.0,0.18092621664050237,0.4697146185206756,1.0,0.2102240091901206,0.0,0.30000000000000004,1
0.05641025641025641,0.07496793571428324,0.02887493072233512,0.0,0.2864992150706437,0.05183459522422831,0.0,0.08816771970132108,0.5,0.5,1
0.23076923076923075,0.024698461185315,0.07688328667452998,0.0,0.6491365777080064,0.24174224145103584,1.0,0.09534750143595634,0.5,0.30000000000000004,0
0.12884615384615383,0.018743069598174362,0.05276329065355484,0.0,0.5537676609105181,0.1315070582688521,0.0,0.04997128087306145,1.0,0.30000000000000004,0
0.8717948717948717,0.19049804379066854,0.42899288038767075,0.0,0.4199372056514914,0.8307679507446543,0.5,0.13842619184376795,0.0,0.5,0
0.282051282051282,0.269670493771987,0.01899415935994543,1.0,0.07967032967032969,0.14357822336855536,1.0,0.1154508902929351,0.0,0.5,1
0.3333333333333333,0.04436012941842916,0.15304040131307822,1.0,0.4199372056514914,0.21359236764012535,1.0,0.08673176335439403,0.0,0.0,0
0.7435897435897435,0.694679440037903,0.16926061191717945,0.0,0.07967032967032969,0.6229858279945641,1.0,0.18653072946582425,0.0,0.30000000000000004,1
0.3333333333333333,0.3227901350289673,0.07326237405675795,1.0,0.2001569858712716,0.18569903208808278,0.0,0.09175761056863871,0.0,0.5,1
0.07692307692307693,0.008166138920997936,0.01795250749619861,0.0,0.26177394034536894,0.06957733588484899,0.0,0.042217116599655366,1.0,0.5,0
0.282051282051282,0.3015764379519191,0.2223024343105629,1.0,0.38186813186813184,0.17560390492830796,0.0,0.05664273406088455,0.5,0.30000000000000004,1
0.4871794871794871,0.474472112931523,0.18715201296025238,0.0,0.728414442700157,0.5205854619075352,1.0,0.27053417576105687,1.0,0.30000000000000004,1
0.282051282051282,0.058041874418410105,0.07278773323480511,0.0,0.10400313971742545,0.23806057076295867,1.0,0.08098793796668581,0.5,0.2,0
0.10256410256410256,0.023868845520839153,0.06494763319075161,0.0,0.5156985871271585,0.10360678925035363,0.5,0.012062033314187249,0.5,0.5,0
0.07692307692307693,0.014988835701457556,0.03490031121658685,0.0,0.38186813186813184,0.07368194802673544,0.0,0.032165422171166,1.0,0.30000000000000004,0
0.4871794871794871,0.06123500266678787,0.258670721482471,1.0,0.6491365777080064,0.3592991652106387,1.0,0.04939689833429063,0.0,0.30000000000000004,0
0.9999999999999999,0.9192541468233248,0.17919964757208431,0.0,0.054945054945054944,0.830157805696536,0.5,0.1585295807007467,0.0,0.2,1
0.10256410256410256,0.023658542410193793,0.016805695689863436,0.0,0.18092621664050237,0.08921984635438335,0.0,0.037909247558874204,0.0,0.1,0
0.05128205128205127,0.06829455158438905,0.014772129773053476,0.0,0.21938775510204087,0.04549047341708961,0.0,0.09112148190695003,0.0,0.1,1
0.03333333333333333,0.053515430813441366,0.0200727593116287,0.0,0.26177394034536894,0.030444851207809855,1.0,0.057553130384836296,0.5,0.1,1
0.8717948717948717,0.1102117648460543,0.3556821896005343,1.0,0.38186813186813184,0.5553151953850847,0.5,0.9999999999999999,1.0,0.30000000000000004,0
0.282051282051282,0.2739073245586379,0.04599184299904788,0.0,0.26177394034536894,0.253757938819092,0.0,0.07668006892590465,0.0,0.30000000000000004,1
0.5641025641025641,0.5493870673470794,0.2381957964444571,1.0,0.18092621664050237,0.3156876612030951,1.0,0.3897185525560023,0.0,0.2,1
0.31410256410256404,0.038852328863171054,0.11394079779448336,1.0,0.2864992150706437,0.1846867459855229,1.0,0.07380815623205055,0.5,0.2,0
0.6923076923076923,0.10491203725180587,0.21643621481049893,0.0,0.3437990580847724,0.6416645866267298,1.0,0.11688684663986215,0.0,0.5,0
0.12884615384615383,0.03406174443075014,0.0945842629566997,0.0,0.5918367346938775,0.13356629780625123,0.0,0.08960367604824813,1.0,1.0,0
0.11538461538461539,0.12269043502130421,0.006119171794398102,0.0,0.07967032967032969,0.09583437335330172,0.5,0.03890867317633544,0.5,0.30000000000000004,1
0.7435897435897435,0.6696419723852083,0.009718768207591412,1.0,0.8045525902668759,0.5979282802229803,1.0,0.08883831131533601,1.0,0.30000000000000004,1
0.15384615384615385,0.16122286952299508,0.03849138114794867,0.0,0.054945054945054944,0.1267090994813767,0.5,0.06232050545663412,0.0,0.5,1
0.7179487179487178,0.16141176319713785,0.3041182907246089,1.0,0.4199372056514914,0.466559891283246,1.0,0.1642734060884549,1.0,0.30000000000000004,0
0.7596153846153846,0.6824499628004619,0.0025153121402890478,1.0,0.4199372056514914,0.4939678841833763,0.0,0.030729465824238942,1.0,0.30000000000000004,1
0.2948717948717948,0.04426690916365741,0.17780556779263598,1.0,0.5918367346938775,0.20899547937987076,0.0,0.059448592762780014,0.0,0.7000000000000001,0
0.18974358974358974,0.21110283511455433,0.157381801645611,0.0,0.4199372056514914,0.18228083312532936,1.0,0.11688684663986215,0.0,0.30000000000000004,1
0.3589743589743589,0.03712307083565875,0.11453480936207706,1.0,0.32456828885400313,0.21722550406301133,0.0,0.1384290637564618,0.5,0.30000000000000004,0
0.3846153846153846,0.05807599570783613,0.10665918231039236,0.0,0.26177394034536894,0.34584824028621347,1.0,0.09534750143595634,1.0,0.30000000000000004,0
0.282051282051282,0.057032062663370686,0.3067444471287073,1.0,0.7664835164835165,0.22092104168400034,0.0,0.04078116025272832,0.5,0.1,0
0.3589743589743589,0.0857960866345445,0.08499339197658061,0.0,0.2864992150706437,0.32596305849072305,0.0,0.05514072372199885,0.5,0.5,0
0.3589743589743589,0.042992824676788985,0.172689678693743,1.0,0.5918367346938775,0.25529716837229943,1.0,0.10898908673176336,0.0,0.30000000000000004,0
0.24358974358974358,0.2691888175131414,0.22908667168781707,1.0,0.6491365777080064,0.17794048312394267,1.0,0.167145318782309,0.5,0.30000000000000004,1
0.4871794871794871,0.48962674790029187,0.2837186829427731,0.0,0.38186813186813184,0.4584616024627673,0.0,0.08529580700746697,0.0,0.30000000000000004,1
0.23076923076923075,0.040879534882011244,0.05240944165754807,0.0,0.10400313971742545,0.19462933688326817,0.0,0.059448592762780014,0.0,0.5,0
0.0641025641025641,0.07718170064597879,0.00034816467478577216,0.0,0.5537676609105181,0.06696341903097874,1.0,0.21740379092475587,0.5,0.7000000000000001,1
0.23076923076923075,0.24599536699915667,0.1523483352044224,0.0,0.3437990580847724,0.21469478880661177,0.5,0.059448592762780014,0.5,0.30000000000000004,1
0.4871794871794871,0.04032712681725138,0.04507240404155239,1.0,0.5918367346938775,0.34789361289070087,0.0,0.13842619184376795,0.0,0.30000000000000004,0
0.3846153846153846,0.04125576112555177,0.13733320069917151,1.0,0.38186813186813184,0.24163823945419755,1.0,0.1456059735784032,0.0,0.2,0
0.10256410256410256,0.1121210779001965,0.009823928150179767,0.0,0.5156985871271585,0.10360678925035363,0.0,0.06662837449741528,1.0,0.30000000000000004,1
0.3589743589743589,0.3542961657534429,0.1319146214952607,0.0,0.2001569858712716,0.3150844496214327,0.5,0.05011487650775416,0.0,0.30000000000000004,1
0.05128205128205127,0.014192895296480585,0.011083005300629539,0.0,0.21938775510204087,0.04549047341708961,1.0,0.06375646180356118,0.5,0.2,0
0.5641025641025641,0.5362177267573783,0.15427816225894928,0.0,0.07967032967032969,0.47237013617328116,1.0,0.10252728317059161,0.5,0.5,1
0.282051282051282,0.04133470842265512,0.1694339837144197,1.0,0.6491365777080064,0.20657569958676542,0.0,0.06662837449741528,0.5,0.30000000000000004,0
0.7435897435897435,0.08429318879505451,0.3117907032926431,1.0,0.47723704866562,0.4997018609423967,1.0,0.04078116025272832,0.0,0.30000000000000004,0
0.30769230769230765,0.06295154884137674,0.037850473930281806,0.0,0.2001569858712716,0.2700723853897995,1.0,0.10970706490522687,0.5,0.30000000000000004,0
0.6153846153846153,0.5920651990274577,0.22593045232986117,0.0,0.18092621664050237,0.5361510941010067,0.0,0.12047673750717977,0.0,0.5,1
0.5128205128205128,0.4974656052931756,0.19156162514743708,1.0,0.3437990580847724,0.31681088276894914,1.0,0.08407524411257898,1.0,0.5,1
0.07692307692307693,0.09169648705851843,0.02178373999914735,0.0,0.728414442700157,0.08610671991568905,1.0,0.08156232050545663,1.0,0.30000000000000004,1
0.4871794871794871,0.017822909858489583,0.04292941494123833,0.0,0.5537676609105181,0.48874698394209165,0.0,0.08816771970132108,0.0,0.30000000000000004,0
0.282051282051282,0.06498210008467048,0.14541062115420142,0.0,0.38186813186813184,0.2660717752447514,1.0,0.08385985066053991,0.5,0.30000000000000004,0
0.5384615384615384,0.5425727410842368,0.33688129716210263,1.0,0.38186813186813184,0.3406966747094878,0.0,0.07380815623205055,0.5,0.30000000000000004,1
0.641025641025641,0.02447098592247485,0.07086216942119399,1.0,0.26177394034536894,0.37831073023268713,0.0,0.167145318782309,0.0,0.30000000000000004,0
0.4871794871794871,0.04622676466349983,0.11595446858701987,0.0,0.47723704866562,0.475136589289181,1.0,0.032739804709936815,1.0,0.1,0
0.10256410256410256,0.11505485571026476,0.028518239565717862,0.0,0.6903453689167974,0.1115040075436115,0.0,0.07811602527283171,0.0,0.7000000000000001,1
0.3589743589743589,0.3473624157704496,0.08773181372479359,1.0,0.2864992150706437,0.21205313808691795,1.0,0.10252728317059161,0.0,0.30000000000000004,1
0.5897435897435896,0.5699035310865083,0.2268214696812517,1.0,0.3437990580847724,0.3652827467620711,0.0,0.10252728317059161,0.0,0.30000000000000004,1
0.5897435897435896,0.6021795526804642,0.43248873793858095,0.0,0.4199372056514914,0.5625953351637684,1.0,0.26766226306720275,0.0,0.30000000000000004,1
0.282051282051282,0.04252047898395031,0.1336710767525473,1.0,0.3437990580847724,0.1713883573231273,1.0,0.06662837449741528,0.0,0.30000000000000004,0
0.18974358974358974,0.19021738352345158,0.02429763105913115,0.0,0.26177394034536894,0.1708752808053915,0.0,0.052268811028144735,0.0,0.30000000000000004,1
0.8974358974358974,0.8487093972287764,0.2981113842743254,0.0,0.26177394034536894,0.806299747621821,1.0,0.09534750143595634,1.0,0.30000000000000004,1
0.3589743589743589,0.36060797884489176,0.17213545737469624,1.0,0.5537676609105181,0.249687994009485,1.0,0.1154508902929351,0.5,0.5,1
0.5897435897435896,0.5939928747525676,0.38032087993292507,0.0,0.3437990580847724,0.546780098177885,0.0,0.12363009764503158,1.0,0.5,1
0.11538461538461539,0.12920485195694814,0.047630348590998885,0.0,0.18092621664050237,0.10039659428127687,0.0,0.032165422171166,1.0,0.7000000000000001,1
0.7435897435897435,0.6756866480129892,0.04823714988133979,1.0,0.26177394034536894,0.43997698089136644,1.0,0.04939689833429063,0.0,0.30000000000000004,1
0.4871794871794871,0.07589333019223649,0.05543492162742116,1.0,0.28689167974882257,0.2903181074409962,1.0,0.12406662837449742,1.0,0.2,0
0.5166666666666666,0.5049237624011791,0.21776918813682164,1.0,0.8045525902668759,0.4148986327204149,1.0,0.07275847214244686,1.0,0.30000000000000004,1
0.05128205128205127,0.06881479332840064,0.018087510125197177,0.0,0.21938775510204087,0.04549047341708961,1.0,0.0939115450890293,0.5,0.30000000000000004,1
0.23076923076923075,0.0072076206075793285,0.015968679390072335,0.0,0.21938775510204087,0.20415591979366005,0.0,0.04939689833429063,0.5,0.5,0
0.6429487179487179,0.6012720180780274,0.13183077775725105,1.0,0.21938775510204087,0.3696716310286491,0.0,0.10252728317059161,0.0,0.7000000000000001,1
0.07692307692307693,0.08951663007566553,0.007894101095652915,0.0,0.0,0.061000637878913945,1.0,0.2820218265364733,1.0,0.2,1
0.282051282051282,0.28795808402585754,0.13552416547059074,0.0,0.32456828885400313,0.2601575283578778,0.0,0.08816771970132108,0.0,0.30000000000000004,1
0.18974358974358974,0.18656697092197458,0.0010359675425258281,0.0,0.18092621664050237,0.16519677177801817,0.0,0.059448592762780014,0.0,0.0,1
0.3846153846153846,0.3678566261394681,0.07621680001136866,0.0,0.054945054945054944,0.31855811631583325,1.0,0.06662837449741528,0.5,0.30000000000000004,1
0.7948717948717948,0.7376839047638513,0.15907572936946668,0.0,0.07967032967032969,0.666014920819813,1.0,0.10970706490522687,1.0,0.30000000000000004,1
0.3846153846153846,0.37761335643576194,0.13838764228566558,0.0,0.10400313971742545,0.32491610505588375,0.0,0.10683515221137277,0.5,0.30000000000000004,1
0.15384615384615385,0.1637341676481751,0.054494166465346966,0.0,0.21938775510204087,0.13615248079429793,0.0,0.04968408960367604,0.5,0.30000000000000004,1
0.5128205128205128,0.060559713357101606,0.24176412909093495,1.0,0.5918367346938775,0.3664129017943812,1.0,0.09534750143595634,0.5,0.30000000000000004,0
0.7435897435897435,0.05023635069350288,0.13978882746664015,0.0,0.5156985871271585,0.7341778295476605,0.0,0.2820218265364733,0.0,0.1,0
0.15897435897435896,0.1616491728349823,0.012786880586621951,0.0,0.38186813186813184,0.15064342568710654,0.0,0.05514072372199885,0.0,0.5,1
0.3589743589743589,0.35611206325036043,0.14348647842089557,0.0,0.10400313971742545,0.3032004881160385,0.0,0.09032165422171166,1.0,0.30000000000000004,1
0.028205128205128202,0.04788719831971063,0.012630561753044665,0.0,0.10400313971742545,0.02308844329811132,1.0,0.059448592762780014,0.0,0.2,1
0.23076923076923075,0.05213175486887393,0.10639059813270048,0.0,0.3437990580847724,0.21469478880661177,0.0,0.06950028719126938,0.0,0.5,0
0.4102564102564102,0.0853725812187274,0.13979877502877688,0.0,0.21938775510204087,0.3628213661702305,0.5,0.09534750143595634,0.0,0.30000000000000004,0
0.282051282051282,0.2674397673266419,0.004779093066549191,0.0,0.0,0.22801397786837507,1.0,0.14704192992533027,0.0,0.7000000000000001,1
0.6923076923076923,0.09664910983661908,0.4623570037942844,1.0,0.9187598116169545,0.5904124025847962,1.0,0.10252728317059161,1.0,0.30000000000000004,0
0.10256410256410256,0.013585848565646373,0.02446531853515042,0.0,0.21938775510204087,0.09082147710569377,0.0,0.08098793796668581,0.5,0.30000000000000004,0
0.43589743589743585,0.09069193412976988,0.14939817249072745,0.0,0.21938775510204087,0.3854868680145326,0.0,0.06519241815048822,0.5,0.30000000000000004,0
0.7551282051282051,0.03523123489970481,0.14143585954042262,1.0,0.5918367346938775,0.5414343955403943,1.0,0.023549684089603673,1.0,0.30000000000000004,0
0.4871794871794871,0.44556931450975107,0.00298000540010516,0.0,0.26177394034536894,0.437938541753335,0.0,0.18150488225157954,0.5,0.9,1
0.20512820512820512,0.04412083436251986,0.036561554093421815,0.0,0.26177394034536894,0.18469367945197884,0.0,0.12981045376220562,0.5,0.5,0
0.11538461538461539,0.12420695721065424,0.01578251787008484,0.0,0.10400313971742545,0.09691599412042046,0.0,0.052268811028144735,0.5,0.5,1
0.8717948717948717,0.17955046224404084,0.31536187809973143,1.0,0.8422291993720564,0.7151662645256122,1.0,0.2102240091901206,0.0,0.2,0
0.5128205128205128,0.10470976267984898,0.07758814250593302,0.0,0.21938775510204087,0.4534833735474388,0.0,0.15027986789201608,1.0,0.0,0
0.7435897435897435,0.697035357577087,0.18427290426181986,1.0,0.6491365777080064,0.5502052306070943,0.0,0.274842044801838,0.0,0.5,1
0.9999999999999999,0.8915286425436655,0.0025295229433415284,1.0,0.32456828885400313,0.616787308982999,1.0,0.06662837449741528,1.0,0.30000000000000004,1
0.07692307692307693,0.09134537005681576,0.019546959598686926,0.0,0.2001569858712716,0.06751809634744987,1.0,0.07093624353819644,0.0,0.30000000000000004,1
0.1282051282051282,0.14260253206121545,0.06194773266637298,0.0,0.21938775510204087,0.11348697894999585,0.0,0.02642159678345778,1.0,0.30000000000000004,1
0.10256410256410256,0.11487433064587259,0.02736858559877219,0.0,0.47723704866562,0.10190115650220485,0.0,0.167145318782309,0.0,0.7000000000000001,1
0.282051282051282,0.043455134696267064,0.1430175219201637,1.0,0.38186813186813184,0.17560390492830796,0.5,0.12406662837449742,0.5,0.2,0
0.15384615384615385,0.16244789615321248,0.04629737526467621,0.0,0.2864992150706437,0.14011149014061072,1.0,0.06878230901780585,0.5,0.30000000000000004,1
0.4871794871794871,0.1191716140223935,0.33679319018317727,0.0,0.6903453689167974,0.5135549269212635,1.0,0.1154508902929351,1.0,0.30000000000000004,0
0.23076923076923075,0.24746095977640983,0.15927325953189614,0.0,0.32456828885400313,0.2130446237901101,1.0,0.1154508902929351,0.5,0.30000000000000004,1
